agency_id,route_id,route_long_name,route_short_name,route_desc,route_type
DTC,3104,D-9913UP,D-9913UP,Dhansa Stand / Dhansa Bus Stand Metro to IssaPur D B Temple,3
DTC,3105,D-9914DOWN,D-9914DOWN,Bakkargarh Border to Dhansa Bus Stand / Dhansa Bus Stand Metro Station,3
DTC,3106,D-9914UP,D-9914UP,Dhansa Stand / Dhansa Bus Stand Metro to Bakkargarh Border,3
DTC,3107,D-9915DOWN,D-9915DOWN,Dhansa Stand / Dhansa Bus Stand Metro to Choudhary Bhram Prakash Ayurvedic Hospital,3
DTC,3108,D-9915UP,D-9915UP,Ch Brahm Parkash Ayurvedic Hospital to Dhansa Bus Stand / Dhansa Bus Stand Metro Station,3
DTC,3109,D-9916DOWN,D-9916DOWN,Dhansa Bus Stand / Dhansa Bus Stand Metro Station to Dwarka Sec 22 Cluster Depot,3
DTC,3110,D-9916UP,D-9916UP,Dwarka sector 22 Cluster Depot to Najafgarh Dhansa Stand / Dhansa Crossing,3
DTC,3111,D-9917DOWN,D-9917DOWN,Dhansa Stand / Dhansa Bus Stand Metro to Kair Village,3
DTC,3112,D-9917UP,D-9917UP,Kair Village to Dhansa Bus Stand / Dhansa Bus Stand Metro Station,3
DTC,3370,D-9918DOWN,D-9918DOWN,Dichau Kalan Depot to District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station,3
DTC,3371,D-9918UP,D-9918UP,District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station to Dichau Kalan Depot,3
DTC,2905,DCS(+)UP,DCS(+)UP,Dwarka More Metro Station (Terminal) to DWARKA MOR,3
DTC,2921,DCS(-)DOWN,DCS(-)DOWN,Dwarka More Metro Station (Terminal) to DWARKA MOR,3
DTC,3253,DS-10DOWN,DS-10DOWN,Badarpur Border(T) to Krishi Bhawan,3
DTC,3254,DS-10UP,DS-10UP,Krishi Bhawan to Badarpur Border (T),3
DTC,3255,DS-11DOWN,DS-11DOWN,Badarpur Border(T) to CGO Complex,3
DTC,3256,DS-11UP,DS-11UP,CGO Complex to Badarpur Border (T),3
DTC,3257,DS-12DOWN,DS-12DOWN,Badarpur Border(T) to Shivaji Stadium Terminal ( Connaught Place ),3
DTC,3258,DS-12UP,DS-12UP,Shivaji Stadium Terminal ( Connaught Place ) to Badarpur Border (T),3
DTC,3259,DS-13DOWN,DS-13DOWN,Janakpuri B-2 to Nehru Place Terminal,3
DTC,3260,DS-13UP,DS-13UP,Nehru Place Terminal to Janak Puri B-2,3
DTC,3261,DS-14DOWN,DS-14DOWN,Uttam nagar / A1 Janakpuri to CGO Complex,3
DTC,3262,DS-14UP,DS-14UP,CGO Complex to Uttam Nagar / A1 Janakpuri (Pankha Road),3
DTC,3263,DS-15DOWN,DS-15DOWN,C1 Janak Puri to Shastri Bhawan,3
DTC,3264,DS-15UP,DS-15UP,Shastri Bhawan to C1 Janak Puri,3
DTC,3265,DS-16DOWN,DS-16DOWN,C2 Janakpuri to Shivaji Stadium Terminal ( Connaught Place ),3
DTC,3266,DS-16UP,DS-16UP,Shivaji Stadium Terminal ( Connaught Place ) to C2 Janakpuri,3
DTC,3267,DS-17DOWN,DS-17DOWN,Balco Apartment to Nehru Place Terminal,3
DTC,3268,DS-17UP,DS-17UP,Nehru Place Terminal to Balco Apartment,3
DTC,3269,DS-18DOWN,DS-18DOWN,Balco Apartment to CGO Complex,3
DTC,3270,DS-18UP,DS-18UP,CGO Complex to Balco Apartment,3
DTC,3271,DS-19DOWN,DS-19DOWN,Balco Apartment to CGO Complex,3
DTC,3272,DS-19UP,DS-19UP,Shastri Bhawan to Balco Apartment,3
DTC,3273,DS-1DOWN,DS-1DOWN,Dwarka Sec 6/7 -  Dwarka Sec 6/7 Xing to Nehru Place Terminal,3
DTC,3274,DS-1UP,DS-1UP,Nehru Place Terminal to Dwarka Sec 6/7 - Dwarka Sec 6/7 Xing,3
DTC,3275,DS-20DOWN,DS-20DOWN,Balco Apartment to Shivaji Stadium Terminal,3
DTC,3276,DS-20UP,DS-20UP,Shivaji Stadium Terminal ( Connaught Place ) to Balco Apartment,3
DTC,3277,DS-21DOWN,DS-21DOWN,Harmony Apartments to Krishi Bhawan,3
DTC,3278,DS-21UP,DS-21UP,Krishi Bhawan to Dwarka Sec23,3
DTC,3279,DS-22DOWN,DS-22DOWN,Dwarka Sec-19 Pkt. -3 to Nehru Place,3
DTC,3280,DS-22UP,DS-22UP,Nehru Place Terminal to Dwarka Sec-19 Pkt-3,3
DTC,3281,DS-23DOWN,DS-23DOWN,Dwarka Sec 8 DTC Depot to JLN Stadium / Sunehri Pulla Depot,3
DTC,3282,DS-23UP,DS-23UP,JLN Stadium (Sunehripulla Depot) to Dwarka Sec 8 DTC Depot,3
DTC,3283,DS-24DOWN,DS-24DOWN,Madhu Vihar to Shivaji Stadium Terminal,3
DTC,3284,DS-24UP,DS-24UP,Shivaji Stadium Terminal to Madhu Vihar,3
DTC,3285,DS-25DOWN,DS-25DOWN,Dwarka Sec 16C/GGS IP University to KENDRIYA TERMINAL / Gurudwara Rakab Gunj,3
DTC,3286,DS-25UP,DS-25UP,Kendriya Terminal (Pt. Pant Marg) to Dwarka Sec 16C/GGS IP University,3
DTC,3287,DS-26DOWN,DS-26DOWN,C2B Janak Puri to JLN Stadium / Sunehri Pulla Depot,3
DTC,3288,DS-26UP,DS-26UP,JLN Stadium (Sunehripulla Depot) to C2B Janak Puri /Bharati College,3
DTC,3289,DS-27DOWN,DS-27DOWN,D Block Janakpuri (Pankha Road) to Shivaji Stadium Terminal,3
DTC,3290,DS-27UP,DS-27UP,Shivaji Stadium Terminal to D Block Janak Puri (Pankha Road),3
DTC,3291,DS-28DOWN,DS-28DOWN,B-1 Janak Puri to Nehru Place  / Paras Cinema,3
DTC,3292,DS-28UP,DS-28UP,Nehru Place Terminal to B-1 Janak Puri,3
DTC,3293,DS-29DOWN,DS-29DOWN,C4H Janakpuri to Krishi Bhawan,3
DTC,3294,DS-29UP,DS-29UP,Krishi Bhawan to Janakpuri C5B/C4H,3
DTC,3295,DS-2DOWN,DS-2DOWN,Dwarka sec 4/5 & 11/12 Xing /Dwarka Sector 12 / Ashirwad Chowk to CGO Complex,3
DTC,3296,DS-2UP,DS-2UP,CGO Complex to Dwarka sec 4 / 5 Xing,3
DTC,3297,DS-30DOWN,DS-30DOWN,A3 Janak Puri to Kendriya Terminal / Gurudwara Rakab Ganj,3
DTC,3298,DS-30UP,DS-30UP,Kendriya Terminal (Pt. Pant Marg) to A3 Janak Puri,3
DTC,3299,DS-31DOWN,DS-31DOWN,Rohini Sec13 Sachdeva School / VIDYA VIHAR MARG to Krishi Bhawan,3
DTC,3300,DS-31UP,DS-31UP,Krishi Bhawan to Rohini Sec13 Sachdeva School / Vidya Marg Crossing,3
DTC,3301,DS-32DOWN,DS-32DOWN,Rohini Sectocr -1 Avantika to Nehru Place  / Paras Cinema,3
DTC,3302,DS-32UP,DS-32UP,Nehru Place Terminal to Rohini Sec1 Avantika,3
DTC,3303,DS-33DOWN,DS-33DOWN,Rohini SFS Flats (Sector-11) to JLN Stadium / Sunehri Pulla Depot,3
DTC,3304,DS-33UP,DS-33UP,JLN Stadium (Sunehripulla Depot) to Rohini SFS Flats(Sector-11),3
DTC,3305,DS-34DWON,DS-34DWON,Rohini Sec 18 to Shivaji Stadium Terminal,3
DTC,3306,DS-34UP,DS-34UP,Shivaji Stadium Terminal to Telephone Exchange,3
DTC,3307,DS-35DOWN,DS-35DOWN,Rohini sector-27 to Kendriya Terminal (Pt. Pant Marg),3
DTC,3308,DS-35UP,DS-35UP,Kendriya Terminal (Pt. Pant Marg) to Rohini sector-27,3
DTC,3309,DS-36DOWN,DS-36DOWN,I P Extantion (Madhu Vihar) / Patparganj to Krishi Bhawan,3
DTC,3310,DS-36UP,DS-36UP,Krishi Bhawan to I P Extantion (Madhu Vihar) / Patparganj,3
DTC,3311,DS-37DOWN,DS-37DOWN,I P Extantion (Madhu Vihar) / Patparganj to Nehru Place  / Paras Cinema,3
DTC,3312,DS-37UP,DS-37UP,Nehru Place  / Paras Cinema to I P Extantion (Madhu Vihar) / Patparganj,3
DTC,3313,DS-38DOWN,DS-38DOWN,I P Extantion (Madhu Vihar) / Patparganj to JLN Stadium / Sunehri Pulla Depot,3
DTC,3314,DS-38UP,DS-38UP,JLN Stadium / Sunehri Pulla Depot to I P Extantion (Madhu Vihar) / Patparganj,3
DTC,3315,DS-39DOWN,DS-39DOWN,I P Extantion (Madhu Vihar) / Patparganj to Shivaji Stadium Terminal,3
DTC,3316,DS-39UP,DS-39UP,Shivaji Stadium Terminal to I P Extantion (Madhu Vihar) / Patparganj,3
DTC,3317,DS-3DOWN,DS-3DOWN,Dwarka Sec 19 Pocket B (T) to Shastri Bhawan,3
DTC,3318,DS-3UP,DS-3UP,Shastri Bhawan to Dwarka Sec 19 Pocket B (T),3
DTC,3319,DS-40DOWN,DS-40DOWN,I P Extention Metro Station to Kendriya Terminal (Pt. Pant Marg),3
DTC,3320,DS-40UP,DS-40UP,KENDRIYA TERMINAL / Gurudwara Rakab Gunj to I P Extantion (Madhu Vihar) / Patparganj,3
DTC,3321,DS-4DOWN,DS-4DOWN,DDA Flats Sec 14 Dwarka to Shivaji Stadium Terminal ( Connaught Place ),3
DTC,3322,DS-4UP,DS-4UP,Shivaji Stadium Terminal ( Connaught Place ) to Dwarka Sector-14 Vegas Mall,3
DTC,3323,DS-5DOWN,DS-5DOWN,Rohini Sec 22 Terminal to Nehru Place Terminal,3
DTC,3324,DS-5UP,DS-5UP,Nehru Place Terminal to Rohini Sec 22 Terminal,3
DTC,3325,DS-6DOWN,DS-6DOWN,Rohini Sec -16 to CGO Complex,3
DTC,3326,DS-6UP,DS-6UP,CGO Complex to Rohini Sec 16 (T),3
DTC,3327,DS-7DOWN,DS-7DOWN,Rohini Sec-23 /ROHINI SEC 23 POCKET 3 to Shastri Bhawan,3
DTC,3328,DS-7UP,DS-7UP,Shastri Bhawan to Rohini Sec 23,3
DTC,3329,DS-8DOWN,DS-8DOWN,Rohini Sectocr -1 Avantika to Shivaji Stadium Terminal ( Connaught Place ),3
DTC,3330,DS-8UP,DS-8UP,Shivaji Stadium Terminal ( Connaught Place ) to Rohini Sec1 Avantika,3
DTC,3331,DS-9DOWN,DS-9DOWN,Badarpur Border(T) to Nehru Place Terminal,3
DTC,3332,DS-9UP,DS-9UP,Nehru Place Terminal to Badarpur Border (T),3
DTC,2657,DW-1DOWN,DW-1DOWN,District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station to IGI Airport Terminal 2 (Air India Office),3
DTC,2658,DW-1UP,DW-1UP,IGI Airport Terminal 2 (Air India Office) to District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station,3
DTC,2906,DW-2DOWN,DW-2DOWN,District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station to Badarpur Border (T),3
DTC,2667,DW-2UP,DW-2UP,Badarpur Border(T) to District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station,3
DTC,2659,DW-3DOWN,DW-3DOWN,Rohini Sec 16 (T) to Dwarka Sec 16C/GGS IP University,3
DTC,2660,DW-3UP,DW-3UP,Dwarka Sec 16C/GGS IP University to Rohini Sec 16 (T),3
DTC,2663,DW-5DOWN,DW-5DOWN,District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station to Safdurjung Terminal,3
DTC,2664,DW-5UP,DW-5UP,Safdurjung Terminal to District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station,3
DTC,3239,Dharuhera To Dhaula Kuan DOWN,Dharuhera To Dhaula Kuan DOWN,Dharuhera to Dhaula Kuan,3
DTC,3240,Dhuala Kuan to Dharuhera UP,Dhuala Kuan to Dharuhera UP,Dhaula Kuan to Dharuhera,3
DTC,3562,GL-22DOWN,GL-22DOWN,Balco Apartment to New Delhi Railway Station Gate 2,3
DTC,3563,GL-22UP,GL-22UP,New Delhi Railway Station Gate 2 to Balco Apartment,3
DTC,2693,GL-23DOWN,GL-23DOWN,Anand Vihar ISBT to ISBT Maharana Pratap Bus Terminal,3
DTC,2694,GL-23UP,GL-23UP,ISBT Kashmere Gate City Bus Terminal / ISBT Maharana Pratap Bus Terminal to Anand Vihar ISBT,3
DTC,2697,GL-91DOWN,GL-91DOWN,Mundka Village to Shivaji Stadium Terminal,3
DTC,2698,GL-91UP,GL-91UP,Shivaji Stadium Terminal ( Connaught Place ) to Mundka Village,3
DTC,3564,GMS(+)STLUP,GMS(+)STLUP,Punjab Kesari (Subhash Palace Depot) to Punjab Kesari,3
DTC,3565,GMS(+)UP,GMS(+)UP,Punjab Kesari (Subhash Palace Depot) to Prem Bari Pul,3
DTC,2699,GRAMIN MUDRIKA (+) UP,GRAMIN MUDRIKA (+) UP,Azadpur Metro Station to Azadpur Metro Station / Terminal,3
DTC,2700,GRAMIN MUDRIKA (-) DOWN,GRAMIN MUDRIKA (-) DOWN,Azadpur Metro Station to Azadpur Metro Station / Terminal,3
DTC,2907,GUBHANA MAJRI TO TILAK NAGAR DOWN,GUBHANA MAJRI TO TILAK NAGAR DOWN,GUBHANA MAJRI to Tilak Nagar Terminal / Tilak Nagar,3
DTC,2701,GURGAON TO ANAND VIHAR ISBT DOWN,GURGAON TO ANAND VIHAR ISBT DOWN,Gurgaon /  Gurugram ISBT to Anand Vihar ISBT,3
DTC,2908,GURGAON TO BADARPUR BORDER DOWN,GURGAON TO BADARPUR BORDER DOWN,Gurgaon /  Gurugram ISBT to Badarpur Border (T),3
DTC,2909,GURGAON TO KAROL BAGH DOWN,GURGAON TO KAROL BAGH DOWN,Gurgaon /  Gurugram ISBT to Karol Bagh Terminal,3
DTC,2910,GURGAON TO UTTAM NAGAR (T) DOWN,GURGAON TO UTTAM NAGAR (T) DOWN,Gurgaon /  Gurugram ISBT to Uttam Nagar Terminal,3
DTC,3566,IP-METRO-STATION-IP-METRO-STATION,IP-METRO-STATION-IP-METRO-STATION,IP MTERO STATION to IP MTERO STATION,3
DTC,3567,IP-MTERO-STATION-SUPREME-COURTUP,IP-MTERO-STATION-SUPREME-COURTUP,IP MTERO STATION to Supreme Court / Pragati Maidan Metro Station,3
DTC,2705,KARAM PURA TERMINAL TO BAHADURGARH UP,KARAM PURA TERMINAL TO BAHADURGARH UP,Karampura Terminal to Bahadur Garh / Bahadurgarh Old  Bus Stand,3
DTC,2707,KAROL BAGH TO GURGAON UP,KAROL BAGH TO GURGAON UP,Karol Bagh Terminal to Gurugram ISBT / Gurgaon,3
DTC,3568,KUSHAK NALLAH DEPOT - SUPREME COURT / PRAGATI MAIDAN METRO STATIONS STLDOWN,KUSHAK NALLAH DEPOT - SUPREME COURT / PRAGATI MAIDAN METRO STATIONS STLDOWN,Kushak Nallah Depot to Supreme Court / Pragati Maidan Metro Station,3
DTC,3569,MAHARAN PRATAP ISBT TO PANIPAT NEW BUS STAND UP,MAHARAN PRATAP ISBT TO PANIPAT NEW BUS STAND UP,ISBT Kashmere Gate City Bus Terminal / ISBT Maharana Pratap Bus Terminal to PANIPAT NEW BUS STAND,3
DTC,3232,MAHARAN PRATAP ISBT TO SONIPAT BUS STAND UP,MAHARAN PRATAP ISBT TO SONIPAT BUS STAND UP,ISBT Maharana Pratap Bus Terminal to Sonipat Bus Stand,3
DTC,2911,MBS-6UP,MBS-6UP,R K Puram Sec-5 / Poorvi Marg RK Puram Sec 5 to Vasant Vihar Depot  / Munirka Village (Nelson Mandela Marg),3
DTC,2912,MS-3DOWN,MS-3DOWN,PNB Geetanjali to Kailash Colony Metro Station,3
DTC,2913,MS-3UP,MS-3UP,Kailash Colony Metro Station to PNB Geetanjali,3
DTC,3570,MSB04DOWN,MSB04DOWN,MODERN SCHOOL BARA KHAMBA ROAD to Kalkaji Depot,3
DTC,3571,MSB04UP,MSB04UP,Kalkaji Depot to MODERN SCHOOL BARA KHAMBA ROAD,3
DTC,3572,MSB10DOWN,MSB10DOWN,BBM  Depot to MODERN SCHOOL BARA KHAMBA ROAD,3
DTC,3573,MSB10UP,MSB10UP,MODERN SCHOOL BARA KHAMBA ROAD to BBM  Depot,3
DTC,3574,MSB13DOWN,MSB13DOWN,MODERN SCHOOL BARA KHAMBA ROAD to Rohini Depot 1 Sec 6 (Ambedkar Hospital) / D Mall Sec-10,3
DTC,3575,MSB13UP,MSB13UP,Rohini Depot 1 Sec 6 (Ambedkar Hospital) / D Mall Sec-10 to MODERN SCHOOL BARA KHAMBA ROAD,3
DTC,3576,MSB14DOWN,MSB14DOWN,Subhash Place Depot to MODERN SCHOOL BARA KHAMBA ROAD,3
DTC,3577,MSB14UP,MSB14UP,MODERN SCHOOL BARA KHAMBA ROAD to Subhash Place Depot,3
DTC,3578,MSB19UP,MSB19UP,MODERN SCHOOL BARA KHAMBA ROAD to Netaji Subash Place Depot,3
DTC,3579,MSB22DOWN,MSB22DOWN,MODERN SCHOOL BARA KHAMBA ROAD to Rohini Depot 1 Sec 6 (Ambedkar Hospital) / D Mall Sec-10,3
DTC,3580,MSB22UP,MSB22UP,Rohini Depot 1 Sec 6 (Ambedkar Hospital) / D Mall Sec-10 to MODERN SCHOOL BARA KHAMBA ROAD,3
DTC,3581,MSB24DOWN,MSB24DOWN,Punjab Kesari (Subhash Palace Depot) to MODERN SCHOOL BARA KHAMBA ROAD,3
DTC,3582,MSB24UP,MSB24UP,MODERN SCHOOL BARA KHAMBA ROAD to Netaji Subash Place Depot,3
DTC,3583,MSB2DOWN,MSB2DOWN,MODERN SCHOOL BARA KHAMBA ROAD to Maya Puri Depot,3
DTC,3584,MSB2UP,MSB2UP,MAYA PURI DEPOT to MODERN SCHOOL BARA KHAMBA ROAD,3
DTC,3585,MSB30DOWN,MSB30DOWN,MODERN SCHOOL BARA KHAMBA ROAD to Hasanpur Depot,3
DTC,3586,MSB30UP,MSB30UP,Hasanpur Depot to MODERN SCHOOL BARA KHAMBA ROAD,3
DTC,3587,MSB33DOWN,MSB33DOWN,MODERN SCHOOL BARA KHAMBA ROAD to Hasanpur Depot,3
DTC,3588,MSB33UP,MSB33UP,Hasanpur Depot to MODERN SCHOOL BARA KHAMBA ROAD,3
DTC,3589,MSB8DOWN,MSB8DOWN,MODERN SCHOOL BARA KHAMBA ROAD to Sukhdev Vihar Depot,3
DTC,3590,MSB8UP,MSB8UP,Sukhdev Vihar Depot to MODERN SCHOOL BARA KHAMBA ROAD,3
DTC,3591,MSB9DOWN,MSB9DOWN,MODERN SCHOOL BARA KHAMBA ROAD to Sukhdev Vihar Depot,3
DTC,3592,MSB9UP,MSB9UP,Sukhdev Vihar Depot to MODERN SCHOOL BARA KHAMBA ROAD,3
DTC,3593,MSVV17DOWN,MSVV17DOWN,Modern School  Vasant Vihar F Block to Kalkaji Depot,3
DTC,3594,MSVV17UP,MSVV17UP,Kalkaji Depot to Modern School Vasant Vihar F Block,3
DTC,3595,MSVV19DOWN,MSVV19DOWN,Modern School Vasant Vihar F Block to Kalkaji Depot,3
DTC,3596,MSVV19UP,MSVV19UP,Kalkaji Depot to Modern School Vasant Vihar F Block,3
DTC,3597,MSVV6DOWN,MSVV6DOWN,Modern School  Vasant Vihar F Block to Kalkaji Depot,3
DTC,3598,MSVV6UP,MSVV6UP,Kalkaji Depot to Modern School Vasant Vihar F Block,3
DTC,3233,Maharana Pratap ISBT To Baraut UP,Maharana Pratap ISBT To Baraut UP,ISBT Maharana Pratap Bus Terminal to Baraut,3
DTC,3372,Maharana Pratap ISBT To Rohtak New Bus Stand UP,Maharana Pratap ISBT To Rohtak New Bus Stand UP,ISBT Kashmere Gate City Bus Terminal / ISBT Maharana Pratap Bus Terminal to Rohtak New Bus Stand,3
DTC,2713,N.D.RLY. ST. G.-2 TO BAHADURGARH UP,N.D.RLY. ST. G.-2 TO BAHADURGARH UP,New Delhi Railway Station Gate 2 to Bahadur Garh / Bahadurgarh Old  Bus Stand,3
DTC,2925,NAJAFGARH TERMINAL TO AIIMS BADSA,NAJAFGARH TERMINAL TO AIIMS BADSA,Dichau Kalan Depot to Badsa Village,3
DTC,2710,NARELA A-9 TERMINAL TO BAHADURGARH UP,NARELA A-9 TERMINAL TO BAHADURGARH UP,Sec A9 Narela / Narela Pocket 13 / A9 to Bahadur Garh / Bahadurgarh Old  Bus Stand,3
DTC,2914,NCR BAHADURGAR-GURUGRAM UP,NCR BAHADURGAR-GURUGRAM UP,Bahadurgarh ISBT to Gurugram ISBT / Gurgaon,3
DTC,2915,NCR GURUGRAM-BAHADURGAR DOWN,NCR GURUGRAM-BAHADURGAR DOWN,Gurgaon /  Gurugram ISBT to Bahadurgarh ISBT,3
DTC,2916,NCR JHAJJAR-NAJAFGARH DOWN,NCR JHAJJAR-NAJAFGARH DOWN,Jhajjar ISBT to Najafgarh Nangloi Stand,3
DTC,2917,NCR NAJAFGARH- JHAJJAR UP,NCR NAJAFGARH- JHAJJAR UP,Najafgarh Terminal to Jhajjar ISBT,3
DTC,2918,NS AIR PORT SHUTTLE SERVICE DOWN,NS AIR PORT SHUTTLE SERVICE DOWN,Domestic Airport / Palam Airport to IGI Airport Terminal 3,3
DTC,2919,NS AIR PORT SHUTTLE SERVICE UP,NS AIR PORT SHUTTLE SERVICE UP,IGI Airport Terminal 3 to Domestic Airport / Palam Airport,3
DTC,3599,Nanaksar To Old Gaziabad Bus StandUP,Nanaksar To Old Gaziabad Bus StandUP,Nanaksar to  Old Gaziabad Bus Stand ,3
DTC,2716,OMS(+)UP,OMS(+)UP,ISBT Anand Vihar to ISBT Anand Vihar,3
DTC,2717,OMS(-)DOWN,OMS(-)DOWN,ISBT Anand Vihar to Anand Vihar ISBT,3
DTC,3600,Old Gaziabad Bus Stand To NanaksarDOWN,Old Gaziabad Bus Stand To NanaksarDOWN, Old Gaziabad Bus Stand  to  NanakSar,3
DTC,3601,PANIPAT NEW BUS STAND TO MAHARAN PRATAP ISBT DOWN,PANIPAT NEW BUS STAND TO MAHARAN PRATAP ISBT DOWN,PANIPAT NEW BUS STAND to ISBT Maharana Pratap Bus Terminal,3
DTC,3373,Peeragarhi Chowk To Rohtak New Bus Stand UP,Peeragarhi Chowk To Rohtak New Bus Stand UP,Peera Garhi Chowk to Rohtak New Bus Stand,3
DTC,3113,RL-75STLDOWN,RL-75STLDOWN,Dwarka Sec-13 Metro Station to Dwarka Sec-2 Depot,3
DTC,3114,RL-75STLUP,RL-75STLUP,Dwarka Sec-2 Depot to Dwarka Sec-13 Metro Station,3
DTC,2724,RL-77DOWN,RL-77DOWN,Mangla Puri Terminal to New Delhi Railway Station Gate 2,3
DTC,2725,RL-77EXTDOWN,RL-77EXTDOWN,Dwarka Sec 19 Pocket B (T) to New Delhi Railway Station Gate 2,3
DTC,3115,RL-77EXTSTLDOWN,RL-77EXTSTLDOWN,Dwarka Sector-11 Metro Station Gate No.2 to Dwarka Sec 2/6,3
DTC,3116,RL-77EXTSTLUP,RL-77EXTSTLUP,Dwarka Sec 2/6 to Dwarka Sec-11 Metro Station,3
DTC,2726,RL-77EXTUP,RL-77EXTUP,New Delhi Railway Station Gate 2 to Dwarka Sec 19 Pocket B (T),3
DTC,2727,RL-77UP,RL-77UP,New Delhi Railway Station Gate 2 to Manglapuri / Palam Village,3
DTC,3374,Rohtak New Bus Stand To Maharana Pratap ISBT DOWN,Rohtak New Bus Stand To Maharana Pratap ISBT DOWN,Rohtak New Bus Stand to ISBT Maharana Pratap Bus Terminal,3
DTC,3375,Rohtak New Bus Stand To Peeragarhi Chowk DOWN,Rohtak New Bus Stand To Peeragarhi Chowk DOWN,Rohtak New Bus Stand to Peera Garhi Chowk,3
DTC,3234,SONIPAT BUS STAND TO MAHARANA PRATAP ISBT DOWN,SONIPAT BUS STAND TO MAHARANA PRATAP ISBT DOWN,Sonipat Bus Stand to ISBT Maharana Pratap Bus Terminal,3
DTC,3602,SPV10DOWN,SPV10DOWN,SARDAR PATEL VIDYALYA to Nehru Place Terminal,3
DTC,3603,SPV10UP,SPV10UP,Nehru Place Terminal to SARDAR PATEL VIDYALYA,3
DTC,3604,SPV11DOWN,SPV11DOWN,SARDAR PATEL VIDYALAYA LODHI ESTATE to Sukhdev Vihar Depot,3
DTC,3605,SPV11UP,SPV11UP,Sukhdev Vihar Depot to SARDAR PATEL VIDYALAYA LODHI ESTATE,3
DTC,3606,SPV12DOWN,SPV12DOWN,SARDAR PATEL VIDYALYA to Maya Puri Depot,3
DTC,3607,SPV12UP,SPV12UP,MAYA PURI DEPOT to SARDAR PATEL VIDYALAYA LODHI ESTATE,3
DTC,3608,SPV16DOWN,SPV16DOWN,SARDAR PATEL VIDYALYA to Hasanpur Depot,3
DTC,3609,SPV16UP,SPV16UP,Hasanpur Depot to SARDAR PATEL VIDYALYA,3
DTC,3610,SPV17DOWN,SPV17DOWN,SARDAR PATEL VIDYALYA to Nand Nagari Depot,3
DTC,3611,SPV17UP,SPV17UP,Nand Nagri Depot to SARDAR PATEL VIDYALYA,3
DTC,3612,SPV18DOWN,SPV18DOWN,SARDAR PATEL VIDYALYA to Hasanpur Depot,3
DTC,3613,SPV18UP,SPV18UP,Hasanpur Depot to SARDAR PATEL VIDYALAYA LODHI ESTATE,3
DTC,3614,SPV19DOWN,SPV19DOWN,SARDAR PATEL VIDYALYA to Hasanpur Depot,3
DTC,3615,SPV19UP,SPV19UP,Hasanpur Depot to SARDAR PATEL VIDYALYA,3
DTC,3616,SPV20DOWN,SPV20DOWN,SARDAR PATEL VIDYALYA to Hasanpur Depot,3
DTC,3617,SPV20UP,SPV20UP,Hasanpur Depot to SARDAR PATEL VIDYALYA,3
DTC,3618,SPV21DOWN,SPV21DOWN,SARDAR PATEL VIDYALAYA LODHI ESTATE to BBM  Depot,3
DTC,3619,SPV21UP,SPV21UP,BBM  Depot to SARDAR PATEL VIDYALAYA LODHI ESTATE,3
DTC,3620,SPV22DOWN,SPV22DOWN,SARDAR PATEL VIDYALYA to Hasanpur Depot,3
DTC,3621,SPV22UP,SPV22UP,Hasanpur Depot to SARDAR PATEL VIDYALYA,3
DTC,3622,SPV23UP,SPV23UP,Naraina Depot to SARDAR PATEL VIDYALYA,3
DTC,3623,SPV24DOWN,SPV24DOWN,SARDAR PATEL VIDYALAYA LODHI ESTATE to Nehru Place  / Paras Cinema,3
DTC,3624,SPV24UP,SPV24UP,Nehru Place Terminal to SARDAR PATEL VIDYALAYA LODHI ESTATE,3
DTC,3625,SPV25DOWN,SPV25DOWN,SARDAR PATEL VIDYALAYA LODHI ESTATE to Sukhdev Vihar Depot,3
DTC,3626,SPV25UP,SPV25UP,Sukhdev Vihar Depot to SARDAR PATEL VIDYALAYA LODHI ESTATE,3
DTC,3627,SPV4DOWN,SPV4DOWN,Sukhdev Vihar Depot to SARDAR PATEL VIDYALAYA LODHI ESTATE,3
DTC,3628,SPV4UP,SPV4UP,SARDAR PATEL VIDYALAYA LODHI ESTATE to Sukhdev Vihar Depot,3
DTC,3629,SPV5DOWN,SPV5DOWN,SARDAR PATEL VIDYALYA to Nehru Place  / Paras Cinema,3
DTC,3630,SPV5UP,SPV5UP,Nehru Place Terminal to SARDAR PATEL VIDYALYA,3
DTC,3631,SPV6DOWN,SPV6DOWN,SARDAR PATEL VIDYALAYA LODHI ESTATE to Sukhdev Vihar Depot,3
DTC,3632,SPV6UP,SPV6UP,Sukhdev Vihar Depot to SARDAR PATEL VIDYALYA,3
DTC,3633,SPV7DOWN,SPV7DOWN,Kalkaji Depot to SARDAR PATEL VIDYALYA,3
DTC,3634,SPV7UP,SPV7UP,SARDAR PATEL VIDYALYA to Kalkaji Depot,3
